,id,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
441,AS14.08,2014-03-30,6.8,0.0,1.0,0.0784470781932718,779.8929989337921,0,0,9.926,218.915,0.0,0.0,0.0,0.0,43.082,506.55500000000006,0.0,9.926,0.0,0.0
442,AS14.08,2014-03-31,7.6,0.0,1.0,0.07893465181771635,1670.5409996509547,0,0,3.048,1230.3229999999999,20.184,0.0,0.0,0.0,50.666,457.422,0.0,3.048,14.035,0.0
443,AS14.08,2014-04-01,7.2,-1.0,1.0,0.062353854585312354,2074.4190006256113,0,0,28.205,1623.59,92.10499999999999,0.0,0.0,0.0,59.78900000000001,974.317,0.0,28.205,3.005,0.0
444,AS14.08,2014-04-02,6.6,0.0,1.0,0.008289547359385422,696.810000658035,0,0,33.864,1809.8419999999996,19.154,0.0,0.0,0.0,51.734,208.18600000000004,0.0,33.864,20.146,0.0
445,AS14.08,2014-04-03,7.0,0.0,1.0,0.07876788563729693,2837.617998838426,0,0,36.467,2364.911,0.0,0.0,0.0,0.0,107.158,758.856,0.0,36.467,50.577,0.0
446,AS14.08,2014-04-04,7.5,0.0,1.0,0.031123972587273636,1265.5080008506784,2,0,168.29700000000003,863.472,0.0,0.0,0.0,0.0,34.475,1643.455,0.0,168.29700000000003,9.065,0.0
447,AS14.08,2014-04-05,7.4,0.0,1.0,0.12841414141414145,1735.4479999542239,0,0,8.64,951.8109999999998,76.908,0.0,0.0,0.0,46.66199999999999,633.521,0.0,8.64,17.057,0.0
448,AS14.08,2014-04-06,7.6,0.0,1.0,0.007280235288804587,1296.008000373841,0,0,69.105,331.962,11.032,0.0,0.0,0.0,34.396,532.817,0.0,69.105,11.055,0.0
449,AS14.08,2014-04-07,7.0,0.0,1.0,0.10247313379515043,4442.053998470306,1,6,365.50200000000007,2379.2679999999996,368.396,0.0,0.0,0.0,69.47999999999999,1248.4859999999999,0.0,365.50200000000007,0.0,0.0
450,AS14.08,2014-04-08,6.5,0.0,0.0,0.05814829222796919,2564.487000942229,0,0,67.864,1572.2740000000006,93.167,0.0,0.0,0.0,56.654,1078.9300000000003,0.0,67.864,31.197000000000003,0.0
451,AS14.08,2014-04-09,6.25,0.0,0.0,0.04036626596543953,2404.4000003337856,0,0,112.66399999999999,1770.1420000000003,0.0,0.0,0.0,0.0,3613.761,1990.761,0.0,112.66399999999999,6.016,0.0
452,AS14.08,2014-04-10,7.6,1.0,1.0,0.2065732627427378,4360.754999876022,0,0,90.306,3161.742999999998,230.726,0.0,0.0,0.0,82.531,877.2729999999999,0.0,90.306,47.583,0.0
453,AS14.08,2014-04-11,7.6,1.0,1.0,0.07413554916192037,1581.9210007190704,1,0,51.944,452.74799999999993,32.147,0.0,0.0,0.0,48.11599999999999,990.3209999999999,0.0,51.944,3.01,0.0
454,AS14.08,2014-04-12,7.0,0.0,1.0,0.025027439155129106,767.0680000782011,0,0,0.0,1912.357,0.0,0.0,0.0,0.0,108.72399999999999,519.4630000000001,0.0,0.0,0.0,0.0
455,AS14.08,2014-04-13,7.6,0.0,1.0,0.004827095791619071,2078.960000276566,0,0,8.147,658.4030000000001,221.56300000000002,0.0,0.0,0.0,119.435,2874.220000000001,0.0,8.147,5.043,0.0
456,AS14.08,2014-04-14,6.6,0.0,1.0,0.06490308655585146,3426.0760009288815,0,0,89.01599999999999,1931.7299999999998,81.273,0.0,0.0,45.241,122.035,1121.6779999999997,0.0,89.01599999999999,31.393,0.0
457,AS14.08,2014-04-15,6.4,-1.0,1.0,0.03409090909090908,3149.4779992103595,0,0,313.8459999999999,2067.4389999999994,36.189,0.0,0.0,0.0,54.181,711.717,0.0,313.8459999999999,0.0,0.0
458,AS14.08,2014-04-16,6.6,-1.0,1.0,0.06859735641438541,1724.2629995346067,0,0,122.28200000000001,853.409,22.458000000000002,0.0,0.0,48.299,45.32899999999999,595.5500000000002,0.0,122.28200000000001,33.39,0.0
459,AS14.08,2014-04-17,6.2,-1.0,1.0,0.09718156742586877,3259.4069993495928,0,0,111.43100000000001,1016.8829999999999,144.717,0.0,0.0,0.0,188.89899999999997,676.2249999999999,1114.8669999999997,111.43100000000001,3.038,0.0
460,AS14.08,2014-04-18,6.0,0.0,1.0,0.04904198614474039,936.6079995632169,0,0,8.937000000000001,178.03300000000002,0.0,0.0,0.0,0.0,67.792,678.915,0.0,8.937000000000001,0.0,0.0
461,AS14.08,2014-04-19,7.8,1.0,1.0,0.03900289438614025,2355.328998804096,0,0,324.362,840.206,88.565,0.0,0.0,0.0,46.933,1092.2210000000002,0.0,324.362,7.023,0.0
462,AS14.08,2014-04-20,6.4,-1.0,1.0,0.004899344795389425,1317.5869996547706,0,0,2291.839,85.04200000000002,173.54200000000003,0.0,0.0,0.0,36.373000000000005,5884.729999999998,0.0,2291.839,15.074,0.0
463,AS14.08,2014-04-21,6.4,-1.0,1.0,0.029294959666751913,2076.093999624253,0,0,90.122,600.21,437.264,0.0,0.0,5.032,31.308,905.644,0.0,90.122,6.026,0.0
464,AS14.08,2014-04-22,6.0,-1.0,0.0,0.07739994303879248,1819.2249996662135,0,0,109.492,795.3119999999999,21.094,0.0,0.0,0.0,46.998000000000005,843.2530000000002,0.0,109.492,0.0,0.0
465,AS14.08,2014-04-23,5.6,0.0,0.0,0.12497602724903793,1554.5250003337856,0,0,153.90400000000002,1044.884,0.0,0.0,0.0,0.0,51.104,435.924,0.0,153.90400000000002,0.0,0.0
466,AS14.08,2014-04-24,6.666666666666667,0.0,1.0,0.1280059119507768,1965.2279994487767,0,0,26.485999999999997,1270.667,82.896,0.0,0.0,0.0,547.374,554.5720000000001,0.0,26.485999999999997,0.0,0.0
467,AS14.08,2014-04-25,6.333333333333333,0.0,1.0,0.028321012544802848,2004.8570005893716,0,0,92.297,10351.417999999998,0.0,0.0,0.0,163.344,51.705,812.872,0.0,92.297,0.0,0.0
468,AS14.08,2014-04-26,6.0,0.0,0.0,0.047178819444444485,702.6440005302428,0,0,276.46,156.572,0.0,0.0,0.0,0.0,29.159,237.624,0.0,276.46,0.0,0.0
469,AS14.08,2014-04-27,6.0,-1.0,1.0,0.005429837164750958,2228.388000011444,0,3,100.223,704.723,835.74,0.0,0.0,0.0,34.178,700.691,0.0,100.223,0.0,0.0
470,AS14.08,2014-04-28,5.8,-1.0,1.0,0.02225241545893721,864.7580003738398,0,0,127.955,122.74300000000001,109.162,0.0,0.0,0.0,45.431,461.776,0.0,127.955,0.0,0.0
471,AS14.08,2014-04-29,5.75,0.0,0.0,0.030996148459383758,2025.4379999637601,0,0,21.515,1157.1589999999997,111.408,0.0,0.0,0.0,39.375,694.206,0.0,21.515,0.0,0.0
472,AS14.08,2014-04-30,6.666666666666667,0.0,1.0,0.03482503992976501,3999.000998735421,0,0,38.781,3192.407,202.554,0.0,0.0,0.0,38.314,523.099,0.0,38.781,0.0,0.0
473,AS14.08,2014-05-01,7.0,0.0,1.0,0.037314098552964456,5458.796000480649,0,0,96.708,9933.223000000004,3751.748,0.0,0.0,0.0,57.046,442.89700000000005,0.0,96.708,202.552,0.0
474,AS14.08,2014-05-02,7.2,0.0,1.0,0.18173800770308124,703.1720004081724,0,0,29.822,157.96099999999998,29.418,0.0,0.0,0.0,45.739999999999995,436.494,0.0,29.822,3.172,0.0
475,AS14.08,2014-05-03,7.4,0.0,1.0,0.22181372986475956,883.2579998970028,0,0,86.962,1322.4699999999996,0.0,0.0,0.0,0.0,36.627,437.16499999999996,0.0,86.962,44.214,0.0
476,AS14.08,2014-05-04,6.8,0.0,1.0,0.04327761276924564,1968.681000471115,1,0,162.03199999999998,780.0080000000003,0.0,0.0,0.0,0.0,34.334,681.4110000000001,0.0,162.03199999999998,0.0,0.0
477,AS14.08,2014-05-05,6.666666666666667,-1.0,1.0,0.0026041666666666687,263.81499981880165,0,0,0.0,36.583999999999996,0.0,0.0,0.0,0.0,22.215,204.48199999999997,0.0,0.0,0.0,0.0
503,AS14.09,2014-03-21,7.0,0.0,1.0,,3007.833998918533,3,1,29.307000000000002,1221.0810000000004,1447.4560000000001,0.0,0.0,2.113,216.90800000000002,0.0,0.0,29.307000000000002,2.0199999999999996,0.0
504,AS14.09,2014-03-22,7.0,0.0,1.0,0.06284722222222221,4706.241000652313,0,0,149.06,2687.0549999999994,4606.765000000001,0.0,0.0,13.309,147.031,122.56800000000001,193.317,149.06,1.003,3.02
505,AS14.09,2014-03-23,6.75,1.0,0.0,0.03333333333333331,7160.279999732974,0,1,299.2539999999999,3187.7730000000015,35937.64500000002,0.0,0.0,0.0,68.399,18.333,193.588,299.2539999999999,3.0539999999999994,0.0
506,AS14.09,2014-03-24,7.25,0.0,0.0,0.07916666666666668,5929.984000682831,0,0,60.257999999999996,3151.801,1067.7349999999997,54.492,0.0,4.090999999999999,83.633,903.155,250.54899999999998,60.257999999999996,20.666999999999998,0.0
507,AS14.09,2014-03-25,6.2,0.0,0.0,0.025694444444444447,7212.193001270292,1,0,327.62200000000007,2417.235,3985.338999999998,106.12,0.0,10.256,72.38,122.999,32.474,327.62200000000007,3.016,17.433
508,AS14.09,2014-03-26,7.75,0.0,1.0,0.08631557618626584,8552.027000188831,3,2,625.437,1505.1809999999998,2757.000999999998,61.349,0.0,1.004,46.913,318.847,0.0,625.437,75.99900000000001,0.0
509,AS14.09,2014-03-27,7.8,0.0,1.0,0.027083333333333348,4169.42199897766,1,0,210.582,790.652,2439.9999999999995,0.0,0.0,0.0,96.622,501.617,1.01,210.582,0.0,14.396
510,AS14.09,2014-03-28,8.25,0.0,1.0,0.07977843915343912,10467.484001874931,4,0,509.97099999999995,2641.9619999999995,5631.857999999998,56.071,0.0,6.096,245.898,293.719,983.769,509.97099999999995,70.972,0.0
511,AS14.09,2014-03-29,8.0,0.0,1.0,0.08229166666666667,7516.97699904442,5,0,454.912,3478.223,3166.7809999999986,0.0,0.0,0.0,63.889,188.847,157.702,454.912,3.242,0.0
512,AS14.09,2014-03-30,7.75,-1.0,1.0,0.11195652173913048,8669.2909989357,2,1,1384.013,3493.5210000000006,3177.5580000000027,21.601,0.0,0.0,41.815,491.89300000000003,0.0,1384.013,4.061,50.67
513,AS14.09,2014-03-31,7.0,0.0,0.0,0.08333333333333336,6808.904999494553,3,0,623.3749999999997,3363.6080000000006,2077.0020000000004,97.282,0.0,4.1,49.509,10.145,576.3829999999999,623.3749999999997,4.042999999999999,0.0
514,AS14.09,2014-04-01,7.6,0.0,1.0,0.07986111111111113,12936.086001157757,5,0,2289.1389999999997,5259.524999999999,4216.5610000000015,123.632,0.0,0.0,64.097,107.098,137.18,2289.1389999999997,5.071,0.0
515,AS14.09,2014-04-02,6.2,0.0,0.0,0.041386554621848724,3616.184999942782,2,0,1302.409,698.093,1408.9720000000002,0.0,0.0,0.0,78.42599999999999,33.83,0.0,1302.409,59.26199999999999,32.864
516,AS14.09,2014-04-03,7.6,0.0,1.0,0.18090277777777775,6119.871999502183,3,0,588.2239999999998,2006.6189999999997,1529.534,97.29,0.0,4.04,90.741,209.625,1508.7710000000002,588.2239999999998,0.0,0.0
517,AS14.09,2014-04-04,7.25,-1.0,1.0,0.07604166666666666,6912.64599967003,3,1,276.152,3102.5339999999997,2802.7140000000004,47.772000000000006,175.019,0.0,61.001000000000005,166.319,275.002,276.152,3.0869999999999997,0.0
518,AS14.09,2014-04-05,7.5,0.0,1.0,0.11562500000000002,5465.093000888825,0,0,53.050999999999995,3022.079000000001,2117.3229999999994,0.0,80.992,1.012,76.697,109.2,0.0,53.050999999999995,1.007,0.0
519,AS14.09,2014-04-06,6.8,0.0,1.0,0.13888888888888892,7160.648002386095,0,0,269.692,2888.572,3578.5989999999993,51.71,0.0,4.025,52.749,260.428,0.0,269.692,22.321999999999996,24.224
520,AS14.09,2014-04-07,6.2,0.0,0.0,0.07812500000000003,5353.679001808166,0,0,174.613,2635.4199999999996,1657.5469999999991,76.338,0.0,3.043,63.722,301.159,348.1619999999999,174.613,0.0,90.352
521,AS14.09,2014-04-08,7.2,0.0,1.0,0.0864583333333333,4055.7270002365135,0,1,219.268,1722.977,17314.981,160.191,0.0,1.032,65.994,34.370999999999995,389.94199999999995,219.268,0.0,0.0
522,AS14.09,2014-04-09,6.5,0.0,0.0,0.034126984126984145,4303.1010003089905,3,0,455.006,1715.1350000000002,2041.404,23.372,0.0,0.0,29.333999999999996,28.382,26.014,455.006,0.0,0.0
523,AS14.09,2014-04-10,6.0,1.0,0.0,0.030357142857142857,2158.587001562118,1,0,116.38900000000001,826.867,921.5540000000005,0.0,0.0,0.0,19.387,196.271,0.0,116.38900000000001,2.019,0.0
524,AS14.09,2014-04-11,6.8,0.0,1.0,0.1142857142857143,5562.076999187465,0,0,2.008,765.301,690.9629999999999,23.749,0.0,0.0,19.296,0.0,598.9080000000001,2.008,0.0,0.0
525,AS14.09,2014-04-12,7.0,0.0,1.0,0.06944444444444443,2841.563000202179,2,0,0.0,1664.7170000000003,1146.349,0.0,0.0,0.0,52.751999999999995,0.0,0.0,0.0,59.098000000000006,0.0
526,AS14.09,2014-04-13,6.0,-1.0,0.0,0.17222222222222225,1216.8459997177124,0,1,12.187,503.457,273.88199999999995,0.0,0.0,0.0,15.207999999999998,0.0,411.041,12.187,1.008,0.0
527,AS14.09,2014-04-14,5.8,0.0,0.0,0.08333333333333319,823.1890001296997,1,1,75.483,186.68600000000004,482.6699999999999,0.0,0.0,5.029,25.479,0.0,77.72,75.483,0.0,0.0
528,AS14.09,2014-04-15,6.0,0.0,0.0,0.08854166666666669,1799.896999597549,1,1,120.665,595.632,1042.797,148.776,0.0,0.0,11.277000000000001,0.0,0.0,120.665,0.0,0.0
529,AS14.09,2014-04-16,5.5,0.0,0.0,0.015584415584415586,588.7820003032682,0,0,10.120999999999999,262.839,419.492,0.0,0.0,0.0,29.612,0.0,0.0,10.120999999999999,0.0,0.0
530,AS14.09,2014-04-17,7.0,0.0,1.0,0.11045653907496016,2211.44800043106,1,1,31.595999999999997,1268.0369999999998,651.9979999999998,36.512,0.0,0.0,32.259,0.0,43.02400000000001,31.595999999999997,5.107,0.0
531,AS14.09,2014-04-18,6.6,-1.0,1.0,0.11473829201101929,2364.1620001792908,2,1,130.091,516.4950000000001,1488.6920000000002,80.219,0.0,72.352,12.053,38.117,22.127,130.091,3.0109999999999997,0.0
532,AS14.09,2014-04-19,8.0,0.0,1.0,0.11314935064935065,1896.4769990444192,0,0,13.157,761.494,584.247,0.0,0.0,4.028,20.803,36.476,475.38599999999997,13.157,0.0,0.0
533,AS14.09,2014-04-20,6.25,0.0,0.0,0.041548295454545435,421.081000328064,0,0,2.012,248.21,208.96999999999994,0.0,0.0,0.0,0.0,267.892,61.328,2.012,0.0,0.0
534,AS14.09,2014-04-21,6.5,-1.0,0.0,0.015309343434343438,848.1339998245237,2,0,66.726,66.779,554.882,32.886,0.0,0.0,16.339,0.0,0.0,66.726,2.205,0.0
535,AS14.09,2014-04-22,6.6,0.0,0.0,0.06439393939393938,2612.3979995250684,15,0,814.3490000000002,835.922,1426.9349999999993,0.0,0.0,0.0,0.0,26.468,0.0,814.3490000000002,0.0,0.0
536,AS14.09,2014-04-23,6.333333333333333,0.0,0.0,0.03922032828282828,2925.293999671936,2,2,810.7320000000001,765.12,1200.412,71.327,0.0,0.0,23.765,28.135,0.0,810.7320000000001,0.0,0.0
537,AS14.09,2014-04-24,7.2,0.0,1.0,0.04203282828282826,763.8369996547698,5,0,23.392,302.979,422.5450000000001,0.0,0.0,0.0,7.085,0.0,4.024,23.392,0.0,5.032
538,AS14.09,2014-04-25,7.25,0.0,1.0,0.11581439393939394,1263.7550008296964,0,0,4.023,644.2679999999998,976.6480000000004,47.889,0.0,0.0,25.513,0.0,0.0,4.023,0.0,14.066
539,AS14.09,2014-04-26,8.0,0.0,1.0,0.11026936026936032,1797.3450000286102,0,0,74.732,1051.7220000000002,404.5199999999999,203.255,0.0,0.0,38.775,8.226,0.0,74.732,0.0,25.462
540,AS14.09,2014-04-27,6.25,-1.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,AS14.09,2014-04-28,6.6,0.0,1.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,AS14.09,2014-04-29,6.75,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,AS14.09,2014-04-30,7.0,0.0,1.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,AS14.09,2014-05-01,7.5,0.0,1.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,AS14.09,2014-05-02,7.6,0.0,1.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,AS14.09,2014-05-03,7.75,0.0,1.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,AS14.09,2014-05-04,6.6,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,AS14.09,2014-05-05,6.0,-1.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,AS14.12,2014-03-15,5.5,0.0,0.0,,0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,AS14.12,2014-03-27,7.0,0.0,1.0,0.1482905365606453,6065.7110004425085,2,0,735.716,930.6490000000001,207.387,0.0,0.0,0.0,71.90499999999999,4393.594000000001,0.0,735.716,5.052,0.0
577,AS14.12,2014-03-28,6.75,0.0,1.0,0.11218869731800767,10478.017000198368,9,0,4855.0869999999995,2540.571,3861.5420000000004,0.0,0.0,0.0,77.908,3569.373,0.0,4855.0869999999995,14.169,0.0
578,AS14.12,2014-03-29,6.75,1.0,1.0,0.12607506942792832,9956.59399938583,5,0,6546.763999999999,1318.0680000000002,1001.0590000000001,0.0,0.0,0.0,51.706999999999994,1167.0040000000001,101.118,6546.763999999999,8.12,0.0
579,AS14.12,2014-03-30,5.8,0.0,0.0,0.050002669288337596,3085.1560006141663,1,0,805.4830000000002,790.7080000000001,473.693,0.0,0.0,0.0,53.669,914.519,0.0,805.4830000000002,15.116999999999999,0.0
580,AS14.12,2014-03-31,6.4,0.0,0.0,0.07254649006645171,3845.6270000934614,1,0,954.035,633.707,411.65099999999995,11.04,11.03,17.189,47.556999999999995,939.671,772.399,954.035,0.0,0.0
581,AS14.12,2014-04-01,6.4,0.0,1.0,0.14079215484201238,8892.608999252321,2,0,1334.388,2928.8290000000006,751.2919999999999,55.378,3.766,0.0,44.646,3253.4370000000004,68.07900000000001,1334.388,0.0,0.0
582,AS14.12,2014-04-02,6.0,0.0,0.0,0.14706022748475056,13215.448000431054,3,0,841.6619999999996,2319.867,759.095,128.498,0.0,397.502,77.77900000000001,2587.372,25.71,841.6619999999996,0.0,0.0
583,AS14.12,2014-04-03,5.4,0.0,0.0,0.15734126984126984,10063.44200181961,3,0,2386.118,2760.7749999999996,1194.806,133.62000000000003,0.0,848.0269999999999,40.629999999999995,4213.196999999999,373.78600000000006,2386.118,0.0,0.0
584,AS14.12,2014-04-04,6.5,1.0,1.0,0.13877989048726838,7406.303998708724,8,3,1238.8330000000003,1244.9539999999997,359.466,0.0,0.0,525.137,45.49999999999999,2331.898,1689.1170000000004,1238.8330000000003,0.0,0.0
585,AS14.12,2014-04-05,6.2,0.0,0.0,0.15029831343020303,4866.7180008888245,3,1,1613.18,212.43999999999997,1451.8760000000002,39.611,4.009,0.0,66.791,2087.258,214.084,1613.18,0.0,0.0
586,AS14.12,2014-04-06,6.25,0.0,1.0,0.08721111947339884,2818.0290002822867,0,0,567.62,165.981,636.3249999999999,0.0,0.0,0.0,39.345,1061.8390000000002,346.34400000000005,567.62,0.0,0.0
587,AS14.12,2014-04-07,6.4,0.0,1.0,0.12565511935667534,5998.4570002555865,0,0,1598.4450000000008,654.444,777.991,49.379000000000005,108.33800000000001,5.036,59.73599999999999,2723.0259999999994,248.585,1598.4450000000008,42.898,0.0
588,AS14.12,2014-04-08,6.25,0.0,0.0,0.11765497159315708,7995.541000366211,2,0,3070.9420000000005,1390.5900000000004,1452.7679999999998,196.12099999999998,0.0,98.882,44.583,3365.6449999999995,117.34400000000001,3070.9420000000005,0.0,0.0
589,AS14.12,2014-04-09,5.25,0.0,0.0,0.16551672904404247,11045.185998439789,0,0,30519.818,1768.8439999999996,2337.654,38.118,179.81300000000002,179.947,41.01,3970.7790000000005,65.869,30519.818,17.396,0.0
590,AS14.12,2014-04-10,6.4,0.0,1.0,0.13382078343157314,7782.513999700545,0,0,2114.53,547.5509999999999,438.221,0.0,5.149,0.0,56.132000000000005,4960.509000000002,0.0,2114.53,0.0,0.0
591,AS14.12,2014-04-11,6.6,0.0,1.0,0.07151068346684088,4888.1749980449695,2,0,9721.516999999998,169.195,381.991,0.0,0.0,0.0,45.553000000000004,2574.3879999999995,232.48200000000003,9721.516999999998,0.0,0.0
592,AS14.12,2014-04-12,6.8,0.0,1.0,0.08403201429421402,7295.1990003585815,0,0,2864.4009999999994,1886.542,673.5399999999998,0.0,0.0,11.059,72.906,2253.308,597.033,2864.4009999999994,12.068,0.0
593,AS14.12,2014-04-13,5.6,1.0,0.0,0.09538332496422719,8651.996002197266,3,0,1239.1780000000006,1637.873,1137.7169999999999,0.0,0.0,45.218,70.062,4090.986999999999,156.096,1239.1780000000006,5.019,0.0
594,AS14.12,2014-04-14,6.6,0.0,1.0,0.08742418577600534,7834.323999404909,1,0,1622.1910000000007,1086.819,1671.0329999999994,22.081,0.0,0.0,74.521,3227.479,0.0,1622.1910000000007,10.109,0.0
595,AS14.12,2014-04-15,6.8,0.0,1.0,0.12005049713493483,7183.024999380113,6,0,2352.6089999999995,2162.3540000000003,277.298,40.322,0.0,173.566,53.344,3179.6469999999995,0.0,2352.6089999999995,5.128,0.0
596,AS14.12,2014-04-16,7.0,0.0,1.0,0.19809923260395704,7032.783002853394,3,2,2876.7179999999994,2180.4529999999995,990.0509999999999,0.0,0.0,0.0,62.984,1828.739,129.132,2876.7179999999994,0.0,0.0
597,AS14.12,2014-04-17,6.8,-1.0,1.0,0.13106163600075882,7747.718999624252,2,0,1108.7359999999999,1762.5300000000004,434.02,49.768,0.0,125.091,49.81,3914.187999999999,262.06300000000005,1108.7359999999999,5.022,0.0
598,AS14.12,2014-04-18,6.6,-1.0,1.0,0.07997912314877688,5904.472999334335,0,0,796.8569999999999,315.7540000000001,768.6219999999997,9.264,0.0,0.0,54.298,3149.413,476.158,796.8569999999999,4.026,0.0
599,AS14.12,2014-04-19,5.8,0.0,0.0,0.16716522568030537,7279.017001152038,4,2,32945.276,1422.102,862.015,0.0,0.0,0.0,59.983,2462.6190000000006,93.026,32945.276,0.0,0.0
600,AS14.12,2014-04-20,6.4,0.0,1.0,0.22026726549487374,15072.072999715812,0,0,3891.5939999999982,744.578,1323.4270000000001,0.0,550.414,82.47,51.321,4599.367000000001,430.585,3891.5939999999982,7.1419999999999995,0.0
601,AS14.12,2014-04-21,6.0,0.0,1.0,0.07023090869239988,4222.318999528884,1,0,1243.0549999999998,1039.4609999999998,110.981,0.0,61.195,0.0,45.51,1880.291,83.25099999999999,1243.0549999999998,3.038,0.0
602,AS14.12,2014-04-22,6.5,0.0,1.0,0.16462706487320147,18346.55800032617,2,0,2517.7180000000003,3176.7740000000003,5768.909,35.153,0.0,0.0,58.138999999999996,5208.823,1367.324,2517.7180000000003,4.156,0.0
603,AS14.12,2014-04-23,5.8,0.0,1.0,0.11449388733473977,5621.264999151228,6,0,1266.9849999999985,546.1610000000001,626.889,0.0,0.0,44.187,39.926,3131.5320000000006,256.502,1266.9849999999985,0.0,0.0
604,AS14.12,2014-04-24,6.6,-1.0,1.0,0.08522280013775359,6934.605998277666,1,0,3131.0500000000006,289.2819999999999,745.889,109.32900000000001,0.0,164.138,41.343999999999994,3729.0740000000005,659.8550000000001,3131.0500000000006,0.0,0.0
605,AS14.12,2014-04-25,5.6,0.0,0.0,0.13467870198927023,4744.062000751496,3,1,2088.0799999999995,511.94700000000006,97.38900000000001,78.27000000000001,0.0,0.0,46.248,1831.126,782.1739999999999,2088.0799999999995,36.423,44.409
606,AS14.12,2014-04-26,7.0,0.0,1.0,0.3325771057511279,3425.8209993839246,6,0,979.5779999999999,293.235,337.142,0.0,0.0,0.0,42.465,1013.5759999999999,761.637,979.5779999999999,0.0,22.066
607,AS14.12,2014-04-27,6.0,0.0,1.0,0.19347949106485993,5069.173999309539,1,0,759.4559999999993,295.28999999999996,624.5050000000001,0.0,0.0,15.093,67.65299999999999,1675.012,1366.3990000000001,759.4559999999993,0.0,86.672
608,AS14.12,2014-04-28,6.6,-1.0,1.0,0.08539768743220888,3979.294000387192,2,8,1955.539,740.3609999999999,378.061,63.189,0.0,0.0,44.439,1723.733,128.399,1955.539,0.0,0.0
609,AS14.12,2014-04-29,6.0,0.0,1.0,0.07919763729171321,6085.489000082016,4,0,2113.0769999999993,863.1790000000001,359.93899999999996,0.0,0.0,171.43,48.704,3697.746000000001,0.0,2113.0769999999993,0.0,0.0
610,AS14.12,2014-04-30,6.25,0.0,1.0,0.12199319253000575,6141.152999639511,2,0,1681.2479999999998,1570.2890000000002,1044.3830000000003,0.0,0.0,36.22,36.543,2048.414,476.3209999999999,1681.2479999999998,4.11,0.0
611,AS14.12,2014-05-01,6.2,0.0,0.0,0.09557003863382328,10759.314000368113,0,2,1453.7620000000006,2178.99,956.837,434.079,181.611,71.407,60.44,3774.002,284.95399999999995,1453.7620000000006,5.048,0.0
612,AS14.12,2014-05-02,5.5,0.0,0.0,0.1309995432502886,17130.235999345772,1,0,2623.112999999999,2517.300999999999,2755.8150000000005,249.135,0.0,37.361999999999995,45.013,5042.722000000001,245.93500000000003,2623.112999999999,4.063,0.0
613,AS14.12,2014-05-03,5.6,0.0,0.0,0.08514009749880902,5445.758001565932,1,1,2817.4339999999975,961.563,474.13500000000005,52.151,0.0,70.349,47.693000000000005,2205.75,1.026,2817.4339999999975,22.674,0.0
614,AS14.12,2014-05-04,4.8,-1.0,0.0,0.11459872269952807,7504.151001453397,0,0,3155.584,356.157,1252.722,0.0,0.0,0.0,44.190999999999995,4638.61,0.0,3155.584,0.0,0.0
615,AS14.12,2014-05-05,6.0,0.0,0.0,0.03204185520361987,2281.6200006008153,2,0,1344.7479999999996,1019.5730000000001,135.69299999999998,0.0,0.0,0.0,24.093999999999998,517.579,0.0,1344.7479999999996,0.0,0.0
635,AS14.13,2014-03-13,7.0,-2.0,1.0,,1252.236999988556,1,0,64.52699999999999,513.3949999999999,73.508,0.0,0.0,0.0,467.236,174.092,0.0,64.52699999999999,0.0,0.0
636,AS14.13,2014-03-14,7.8,0.0,1.0,,7292.196001768114,0,3,1799.3709999999994,4896.720000000001,100.104,0.0,0.0,0.0,1211.8629999999998,938.9980000000002,2862.414999999999,1799.3709999999994,0.0,0.0
637,AS14.13,2014-03-15,7.0,0.0,0.0,,4634.640998601915,0,3,2043.0579999999995,3284.4960000000005,671.0500000000001,0.0,0.0,0.0,1157.275,565.078,0.0,2043.0579999999995,0.0,0.0
638,AS14.13,2014-03-16,6.4,-1.0,0.0,,4920.903999090194,0,0,128.67600000000002,649.433,37.964,0.0,0.0,0.0,2366.203000000001,571.1980000000001,0.0,128.67600000000002,0.0,0.0
